latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
27.09951,86.7724,331.71,0.37,0.58,2025-04-06,0803,N,VIIRS,n,2.0NRT,297.54,3.86,D
27.15292,87.54714,342.63,0.42,0.61,2025-04-06,0803,N,VIIRS,n,2.0NRT,299.25,5.14,D
27.10078,86.77432,352.64,0.37,0.58,2025-04-06,0803,N,VIIRS,n,2.0NRT,299.72,6.96,D
27.18959,87.73668,330.29,0.43,0.62,2025-04-06,0803,N,VIIRS,n,2.0NRT,296.6,5.25,D
27.14789,87.09821,367,0.39,0.6,2025-04-06,0803,N,VIIRS,h,2.0NRT,298.91,7.74,D
27.14757,87.09401,345.3,0.39,0.59,2025-04-06,0803,N,VIIRS,n,2.0NRT,297.19,7.74,D
27.15708,87.00132,331.91,0.39,0.59,2025-04-06,0803,N,VIIRS,n,2.0NRT,298.41,3.02,D
27.18974,87.35122,344.72,0.41,0.6,2025-04-06,0803,N,VIIRS,n,2.0NRT,293.59,5.17,D
27.08224,85.96306,344.55,0.33,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.18,4.38,D
27.09355,85.97323,354.74,0.33,0.56,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.41,5.7,D
27.09071,85.70772,338.17,0.32,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.78,2.41,D
27.11244,85.66492,340.65,0.32,0.54,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.91,2.77,D
27.12395,85.67868,333.74,0.32,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.45,1.24,D
27.12027,85.30867,356.05,0.61,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.62,9.05,D
27.12522,85.30808,331.56,0.61,0.53,2025-04-06,0803,N,VIIRS,l,2.0NRT,302.78,9.05,D
27.15327,85.56439,331.28,0.63,0.54,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.39,3.87,D
27.11978,85.08614,330.25,0.59,0.53,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.66,4.9,D
27.11922,85.08012,343.14,0.59,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.68,4.9,D
27.12411,85.07954,332.54,0.59,0.53,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.21,4.9,D
27.19862,85.786,333.41,0.33,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.63,2.67,D
27.20677,85.7617,333.45,0.32,0.55,2025-04-06,0803,N,VIIRS,l,2.0NRT,303.68,5.02,D
27.20647,85.75839,343.33,0.32,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.54,4.03,D
27.22296,85.82688,339.07,0.33,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.89,3.26,D
27.22834,85.82917,332.26,0.33,0.55,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.2,1.76,D
27.18426,85.13957,346.84,0.59,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.53,9.61,D
27.18559,85.13692,344.59,0.59,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.06,10.93,D
27.24932,85.63036,350.24,0.32,0.54,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.11,5.69,D
27.24903,85.62701,343.6,0.32,0.54,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.77,3.34,D
27.28826,85.27798,331.79,0.61,0.53,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.13,6.67,D
27.2898,85.24122,338.42,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.18,7.35,D
27.29472,85.24047,345.76,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.91,7.35,D
27.29794,85.2218,336.54,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.62,4.8,D
27.31166,85.31329,338.61,0.61,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.41,8.42,D
27.30286,85.22099,335.33,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.02,4.8,D
27.28424,85.27845,333.46,0.61,0.53,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.14,3.42,D
27.29097,85.24093,345.94,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.21,13.28,D
27.2959,85.24017,337.99,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.67,5.51,D
27.29924,85.22142,342.66,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.89,7.1,D
27.31236,85.31322,338.09,0.61,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.62,7.59,D
27.32195,84.82417,332.48,0.57,0.52,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.21,5.86,D
27.3167,84.66837,350.79,0.56,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.01,7.04,D
27.36103,84.82499,341.85,0.57,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.49,5.89,D
27.36048,84.81936,333.4,0.57,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.62,5.89,D
27.35936,84.80788,330.16,0.57,0.52,2025-04-06,0803,N,VIIRS,l,2.0NRT,303.62,2.2,D
27.33724,84.53497,342.86,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.43,7.32,D
27.39073,85.02982,333.91,0.59,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.57,5.08,D
27.38526,85.22601,333.91,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.57,4.46,D
27.35937,84.82272,352.74,0.57,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.67,10.92,D
27.35781,84.80554,333.79,0.57,0.52,2025-04-06,0803,N,VIIRS,l,2.0NRT,303.99,5.53,D
27.33753,84.53196,347.92,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.95,7.66,D
27.43243,85.36353,342.23,0.62,0.54,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.62,7.6,D
27.39132,84.69541,341.22,0.56,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.98,4.51,D
27.42176,84.60996,337.21,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.27,6,D
27.42121,84.60431,341.31,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.85,6,D
27.41089,84.49857,336.76,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.36,5.05,D
27.46377,84.99714,340.44,0.59,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.95,5.94,D
27.46679,85.00124,334.8,0.59,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.69,3.11,D
27.47329,84.64153,334.34,0.56,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.63,5.54,D
27.47357,84.49113,334.52,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.97,3.56,D
27.54008,85.15589,333.62,0.6,0.53,2025-04-06,0803,N,VIIRS,n,2.0NRT,299.22,4.96,D
27.47834,84.49103,330.87,0.55,0.51,2025-04-06,0803,N,VIIRS,l,2.0NRT,301.72,3.89,D
27.49776,84.59414,338.94,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.28,7.49,D
27.49719,84.58825,336.32,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.07,7.49,D
27.502,84.58821,347.21,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.77,7.49,D
27.5068,84.58803,367,0.55,0.51,2025-04-06,0803,N,VIIRS,h,2.0NRT,306.37,19.82,D
27.50625,84.58225,345.97,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.17,8.93,D
27.50219,84.49036,332.08,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.45,3.54,D
27.52005,84.57566,335.64,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.69,7.66,D
27.5195,84.56995,333.24,0.55,0.51,2025-04-06,0803,N,VIIRS,l,2.0NRT,303.38,4.05,D
27.47824,83.96575,350.45,0.51,0.49,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.66,12.26,D
27.53669,84.50034,339,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.69,4.3,D
27.58547,84.90073,335.67,0.58,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.61,3.94,D
27.47804,83.96792,348.11,0.51,0.49,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.95,8.9,D
27.53751,84.50312,332.9,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.26,5.35,D
27.58312,84.89907,335,0.58,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.84,7.34,D
27.58227,84.88967,330.44,0.58,0.52,2025-04-06,0803,N,VIIRS,l,2.0NRT,302.69,2.7,D
27.58953,84.86134,343.15,0.58,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.58,12.12,D
27.61064,84.7197,335.98,0.57,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,299.83,5.07,D
27.5468,83.96049,338.88,0.51,0.49,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.23,4.79,D
27.63424,84.46329,341.19,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.55,5.86,D
27.57326,83.81215,341.26,0.5,0.49,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.61,3.04,D
27.6618,84.64627,330.05,0.56,0.52,2025-04-06,0803,N,VIIRS,l,2.0NRT,301.06,4.69,D
27.56988,83.815,334.97,0.5,0.49,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.19,8.31,D
27.63511,84.46097,348.59,0.55,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.68,10.6,D
27.66146,84.64445,331.44,0.56,0.52,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.17,3.21,D
27.61708,84.01762,335.34,0.51,0.5,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.03,5.07,D
27.76876,84.55412,330.36,0.56,0.51,2025-04-06,0803,N,VIIRS,l,2.0NRT,300.66,8.52,D
27.76859,84.55312,340.24,0.56,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.13,5.53,D
27.68519,83.53686,333.1,0.48,0.48,2025-04-06,0803,N,VIIRS,l,2.0NRT,303.82,2.44,D
27.62962,82.95042,343.64,0.44,0.46,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.49,6.87,D
27.69819,83.57631,333.06,0.48,0.48,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.11,3.69,D
27.78277,84.29674,332.34,0.54,0.51,2025-04-06,0803,N,VIIRS,l,2.0NRT,302.71,4.87,D
27.76342,84.04862,367,0.52,0.5,2025-04-06,0803,N,VIIRS,h,2.0NRT,303.18,13.2,D
27.83587,84.80922,330.44,0.58,0.52,2025-04-06,0803,N,VIIRS,l,2.0NRT,302.78,6.15,D
27.81524,84.58813,337.18,0.56,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.45,5.24,D
26.68389,87.83477,334.51,0.43,0.62,2025-04-06,0803,N,VIIRS,n,2.0NRT,298.35,3.15,D
28.11086,82.1073,342.58,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.11,5.63,D
28.11035,82.10278,339.14,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.3,5.63,D
28.24192,83.24469,338.64,0.47,0.48,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.18,4.69,D
28.2416,83.24151,339.04,0.47,0.48,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.04,4.48,D
28.1124,81.90039,335.12,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,307.16,3.16,D
28.17193,82.18837,339.3,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.42,4.76,D
28.17149,82.18421,337.01,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.24,2.7,D
28.14109,81.90406,330.96,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.94,3.59,D
28.14814,81.93068,340.22,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.92,4.27,D
28.14771,81.92675,340.35,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.44,4.27,D
28.14643,81.91511,341.58,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,309.33,5.96,D
28.17485,82.13767,344.6,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.13,8.2,D
28.1744,82.13352,342.5,0.4,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.71,3.9,D
28.15126,81.9214,335.8,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,308.61,4.8,D
28.15085,81.91769,338.6,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.7,4.8,D
28.17896,82.137,343.69,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.53,9.76,D
28.15527,81.92032,337.21,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.93,2.12,D
28.19547,81.94719,332.56,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.97,3.43,D
28.21799,82.0743,330.73,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,304,4.2,D
28.22124,82.06606,332.58,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.48,2.8,D
28.31861,82.20574,339.31,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.09,6.44,D
28.3227,82.20473,349.93,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.62,6.44,D
28.30318,81.91559,336.46,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.2,3.03,D
28.33081,81.90382,334.39,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,306.28,2.14,D
28.33479,81.90257,342.4,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.92,3.68,D
28.3392,81.90498,337.39,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.58,6.63,D
28.30921,81.60992,338.36,0.57,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.03,4.63,D
28.3152,81.62642,340.42,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,309.44,9.91,D
28.31454,81.6207,343.53,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.02,11.3,D
28.31319,81.60916,340.25,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.78,4.63,D
28.33398,81.90286,344.73,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.13,6.03,D
28.33838,81.90531,334.83,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,306.66,6.29,D
28.31059,81.61336,335.34,0.57,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.61,5.49,D
28.30996,81.60766,335.02,0.57,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,308.87,5.49,D
28.31584,81.62405,352.01,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.89,18.51,D
28.34,81.80634,340.55,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.9,7.55,D
28.32639,81.60904,338.13,0.57,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.28,4.24,D
28.3303,81.60764,336.43,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.46,4.24,D
28.40644,81.88504,335.83,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,306.29,2.86,D
28.45773,81.9045,348.36,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.08,4.78,D
28.46173,81.90318,342.16,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.82,4.78,D
28.46947,81.93632,330.66,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.46,4.41,D
28.46796,81.92244,338.9,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.04,4.16,D
28.47188,81.92032,346.07,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.5,4.16,D
28.46896,81.89362,330.29,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.22,3.28,D
28.45357,81.75337,334.54,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.23,2.79,D
28.47541,81.91472,348.95,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,303.88,7.93,D
28.473,81.89265,342.54,0.4,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.46,6.59,D
28.45763,81.75298,335.76,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.76,2.04,D
28.44475,81.52794,336.45,0.57,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,307.01,5.81,D
28.44409,81.52215,339.75,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.55,5.81,D
28.44872,81.52722,347.75,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.53,11.35,D
28.51338,82.07172,351.57,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,313.94,13.13,D
28.51745,82.07066,347.08,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.78,7.25,D
28.45218,81.34585,339.59,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.02,4.43,D
28.52571,81.7376,338.15,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.51,4.27,D
28.5323,81.6858,349.05,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.57,11.16,D
28.5173,81.36803,347.4,0.56,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.11,6.6,D
28.51668,81.36251,330.65,0.56,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.65,6.6,D
28.47775,81.02162,334.64,0.53,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.57,1.97,D
28.57525,81.77776,345.85,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.09,5.52,D
28.67693,82.56321,341.34,0.43,0.46,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.19,9.96,D
28.54055,81.25555,335.56,0.55,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.31,4.29,D
28.54449,81.25498,342.71,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,311.8,4.29,D
28.54907,81.26003,334.7,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.69,5.66,D
28.54842,81.25443,332.54,0.55,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.75,5.66,D
28.61765,81.56164,332.3,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.69,3.26,D
28.6164,81.51318,333.4,0.57,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.3,2.16,D
28.55565,80.86929,337.97,0.53,0.42,2025-04-06,0803,N,VIIRS,l,2.0NRT,310.81,8.23,D
28.5544,80.85849,351.08,0.52,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.25,10.18,D
28.66617,81.78065,342.1,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.83,6.73,D
28.66577,81.77693,344.98,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.49,5.08,D
28.56335,80.86813,341.44,0.53,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.21,6.65,D
28.56273,80.86272,342.66,0.53,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.92,6.65,D
28.5621,80.85733,340.83,0.52,0.42,2025-04-06,0803,N,VIIRS,l,2.0NRT,310.95,8.03,D
28.62275,81.28159,332.81,0.55,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,306.69,3.77,D
28.6279,81.29161,345.16,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.97,12.18,D
28.72327,81.88637,333.09,0.4,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,304.51,4.16,D
28.67336,81.44291,336.55,0.56,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,308.67,8.56,D
28.67669,81.43659,335.89,0.56,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,308.08,6.85,D
28.67313,81.33569,341.69,0.56,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.26,7.21,D
28.76086,80.33611,337.36,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.92,3.49,D
28.76461,80.33553,335.7,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.8,3.49,D
28.97635,81.72552,342.34,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.46,5.37,D
28.92277,81.23972,334.2,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.12,2.61,D
28.98891,81.61505,339.43,0.39,0.44,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.71,4.6,D
28.99293,81.61433,332.97,0.39,0.44,2025-04-06,0803,N,VIIRS,l,2.0NRT,303.26,4.72,D
28.84325,80.22707,344.75,0.49,0.4,2025-04-06,0803,N,VIIRS,l,2.0NRT,318.07,40.21,D
28.8719,80.30551,336.16,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,306.91,4.21,D
28.87627,80.31004,355.08,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,312.52,11.65,D
28.87565,80.30492,338.44,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.81,4.21,D
28.88003,80.30946,355.45,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,314.05,19.83,D
28.87689,80.28394,333.12,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.9,2.9,D
28.87627,80.27884,334.34,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,307.53,2.9,D
28.88378,80.30888,340.38,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.98,19.83,D
28.90629,80.30538,335.87,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,308.55,5.78,D
28.90643,80.30265,332.78,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,307.42,1.57,D
28.91019,80.30206,334.46,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.21,3.58,D
28.91394,80.30148,336.01,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.19,3.58,D
28.91891,80.31117,340.8,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.29,5.03,D
28.91769,80.30089,337.85,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,310.34,10.92,D
28.92267,80.31057,336.94,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,309.76,5.03,D
28.92083,80.29518,342.88,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,312.25,10.92,D
28.92581,80.30483,354.1,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,311.38,24.65,D
28.92519,80.2997,356.74,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,317.84,23.71,D
28.92458,80.29459,343.37,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.92,23.71,D
28.92895,80.29912,348.14,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.95,23.71,D
29.11207,81.12656,334.18,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.36,3.78,D
29.01975,80.29114,333.92,0.5,0.41,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.6,3.41,D
29.01913,80.28592,336.97,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.71,2.92,D
29.21988,81.29782,348.14,0.56,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,313.82,23.28,D
29.22246,81.30082,332.66,0.56,0.43,2025-04-06,0803,N,VIIRS,l,2.0NRT,307.08,11.09,D
29.18158,80.32916,339.44,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,311.66,3.96,D
29.18528,80.32803,336.72,0.5,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.49,3.96,D
29.25546,80.58977,339.5,0.52,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,297.47,7.7,D
29.25343,80.58812,348.43,0.52,0.41,2025-04-06,0803,N,VIIRS,n,2.0NRT,300.66,7.58,D
29.35221,81.32696,337.9,0.57,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.57,4.21,D
29.331,81.06331,339.05,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,300.66,12.49,D
29.37903,81.03002,346.46,0.55,0.43,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.75,11.31,D
29.51648,81.99563,334.53,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,296.42,1.8,D
29.51823,81.99638,333.44,0.41,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,299.64,4.04,D
29.59113,82.16752,338.55,0.42,0.45,2025-04-06,0803,N,VIIRS,l,2.0NRT,310.82,6.9,D
29.45792,80.85332,330.66,0.54,0.42,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.33,2.84,D
29.46318,80.83056,331.83,0.54,0.42,2025-04-06,0803,N,VIIRS,l,2.0NRT,305.97,6.11,D
29.4718,80.83688,347.39,0.54,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.26,7.12,D
29.63331,82.08578,351.86,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.31,4.71,D
29.63391,82.08617,340.55,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,301.15,6.18,D
29.63353,82.08254,338.26,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,302.43,6.18,D
29.51222,80.67092,336.68,0.53,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,308.58,5.37,D
29.69376,82.05122,332.36,0.42,0.45,2025-04-06,0803,N,VIIRS,l,2.0NRT,306.52,4.36,D
29.69266,82.04082,339.58,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,307.78,5.68,D
29.69232,82.03756,348.89,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,310.41,5.68,D
29.6978,82.04942,345.91,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,305.14,13.14,D
29.69673,82.03934,343.72,0.42,0.45,2025-04-06,0803,N,VIIRS,n,2.0NRT,309.24,6.84,D
29.75579,80.58621,339.01,0.53,0.42,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.9,4.13,D
27.76383,84.05289,345.93,0.52,0.5,2025-04-06,0803,N,VIIRS,n,2.0NRT,304.19,13.2,D
27.62818,82.73254,338.88,0.43,0.46,2025-04-06,0803,N,VIIRS,l,2.0NRT,310.5,4.36,D
27.81988,84.5862,335.31,0.56,0.51,2025-04-06,0803,N,VIIRS,n,2.0NRT,297.08,5.24,D
27.70637,83.39092,338.56,0.47,0.48,2025-04-06,0803,N,VIIRS,n,2.0NRT,306.97,3.48,D
27.64468,82.72584,335.46,0.43,0.46,2025-04-06,0803,N,VIIRS,l,2.0NRT,308.66,3.43,D
