latitude,longitude,acq_date,fire_occurred
26.5345,86.9566,2023-02-24 00:00:00,0
27.4999,80.8678,2012-09-29 00:00:00,0
27.80272,83.21645,2025-04-04,1
28.2175,84.738,2016-12-10 00:00:00,0
26.99876,87.44703,2021-04-11,1
27.52414,84.58353,2016-03-21,1
29.02297,80.19744,2021-04-11,1
27.40856,85.99311,2023-04-18,1
26.3792,87.308,2013-06-28 00:00:00,0
27.72279,82.46185,2016-04-15,1
27.4685,85.5204,2022-02-07 00:00:00,0
27.9653,80.6761,2024-12-22 00:00:00,0
30.0057,82.9733,2014-07-26 00:00:00,0
27.39474,84.76205,2024-04-25,1
27.89014,82.89426,2021-04-27,1
28.8947,80.20931,2015-05-29,1
28.1321,84.3677,2013-09-29 00:00:00,0
28.49568,81.23153,2016-01-08,1
27.6464,85.78218,2024-03-19,1
29.19415,80.38656,2024-04-26,1
27.6222,82.0464,2016-06-28 00:00:00,0
30.4686,84.0188,2014-09-04 00:00:00,0
27.2194,85.3176,2019-05-07 00:00:00,0
27.42531,85.9928,2023-04-13,1
26.82363,86.40263,2021-04-02,1
28.96734,80.51271,2016-04-27,1
29.89,87.1007,2016-06-25 00:00:00,0
28.7042,82.3443,2020-01-28 00:00:00,0
29.3488,83.1932,2018-11-14 00:00:00,0
27.44387,83.97236,2024-04-09,1
27.1706,81.9342,2012-01-18 00:00:00,0
27.47903,84.91621,2021-03-20,1
30.2027,81.1316,2021-08-02 00:00:00,0
27.80196,86.27481,2023-01-28,1
28.4329,84.7158,2024-03-13 00:00:00,0
26.5843,84.1997,2016-07-23 00:00:00,0
28.77133,81.18764,2024-05-02,1
29.403,81.1765,2023-05-12 00:00:00,0
27.5413,84.5317,2021-04-25 00:00:00,0
26.6808,80.3279,2020-06-24 00:00:00,0
27.1798,85.7763,2015-03-08 00:00:00,0
26.4645,88.025,2020-03-20 00:00:00,0
29.0465,85.0902,2021-07-28 00:00:00,0
28.32041,81.86267,2016-04-10,1
28.4134,81.4784,2021-03-17 00:00:00,0
27.2115,80.8083,2016-11-10 00:00:00,0
29.6585,86.3701,2016-05-25 00:00:00,0
28.1369,84.8867,2023-09-05 00:00:00,0
30.3546,88.5251,2020-07-02 00:00:00,0
28.9722,89.0721,2023-12-21 00:00:00,0
28.7641,87.6321,2014-02-18 00:00:00,0
28.56776,84.21063,2018-12-20,1
27.64316,83.90051,2017-04-28,1
28.29787,81.83479,2015-06-20,1
28.89522,80.92474,2023-06-09,1
27.5422,81.5555,2020-04-24 00:00:00,0
28.1789,87.8221,2021-06-25 00:00:00,0
27.17416,84.68636,2022-04-18,1
27.17034,85.478,2024-04-10,1
30.4947,89.1155,2022-10-17 00:00:00,0
28.8102,87.6194,2020-01-29 00:00:00,0
28.79061,82.411,2021-04-03,1
28.39459,81.73506,2019-04-27,1
27.661,86.6655,2016-01-04 00:00:00,0
28.9744,80.94475,2024-04-20,1
28.38342,81.66434,2024-04-11,1
28.8918,83.1103,2015-04-26 00:00:00,0
28.0221,85.399,2021-04-07 00:00:00,0
27.5928,81.8175,2017-06-08 00:00:00,0
29.23955,80.62711,2022-04-25,1
28.5083,87.0111,2013-09-30 00:00:00,0
28.37072,81.84334,2017-05-03,1
28.0202,86.7323,2014-08-23 00:00:00,0
27.45502,87.29981,2021-04-03,1
27.8089,82.5698,2019-08-21 00:00:00,0
