latitude,longitude,acq_date,fire_occurred
26.6448,87.6168,2024-06-25 00:00:00,0
28.13902,82.19254,2016-04-21,1
30.0972,81.2962,2022-04-13 00:00:00,0
28.92893,80.48191,2019-04-27,1
26.97391,85.96873,2016-03-19,1
30.3289,88.0436,2014-10-19 00:00:00,0
28.7185,82.6398,2020-08-25 00:00:00,0
28.82192,80.84775,2019-05-10,1
29.5719,85.327,2020-04-04 00:00:00,0
29.8595,85.0441,2021-04-15 00:00:00,0
27.66375,84.16216,2023-04-20,1
28.49001,81.54659,2021-04-10,1
26.43,85.2136,2015-02-05 00:00:00,0
29.6482,87.79,2015-12-03 00:00:00,0
28.6208,83.9227,2017-11-23 00:00:00,0
30.0913,88.6578,2013-03-13 00:00:00,0
29.3222,80.31,2018-09-23 00:00:00,0
27.4467,80.5045,2018-02-19 00:00:00,0
27.8601,89.2136,2020-01-01 00:00:00,0
27.38488,85.83905,2023-04-19,1
27.72962,82.64802,2025-03-28,1
28.6016,85.017,2013-04-01 00:00:00,0
29.3684,89.3311,2022-09-26 00:00:00,0
29.2475,85.0349,2012-04-28 00:00:00,0
28.614,84.1789,2014-12-11 00:00:00,0
28.90483,81.05266,2016-03-03,1
27.46438,84.3866,2024-04-05,1
28.5497,88.7187,2023-01-10 00:00:00,0
28.21177,82.07335,2014-04-14,1
28.0628,84.8937,2024-10-11 00:00:00,0
27.86213,82.81545,2024-04-09,1
30.1923,80.7292,2016-07-15 00:00:00,0
30.1835,87.92,2014-04-09 00:00:00,0
29.4206,88.1671,2024-02-08 00:00:00,0
28.2892,88.346,2015-11-11 00:00:00,0
28.2727,80.992,2012-03-11 00:00:00,0
28.72,84.3673,2015-12-16 00:00:00,0
29.00479,80.79272,2018-04-25,1
29.15264,80.54528,2021-04-11,1
28.3821,82.00673,2021-02-28,1
28.79621,81.11083,2019-05-07,1
26.4478,83.4242,2015-02-07 00:00:00,0
28.34529,81.65537,2022-04-25,1
30.3877,85.7941,2014-12-07 00:00:00,0
28.08748,83.75166,2021-03-28,1
28.15736,81.95571,2017-04-12,1
27.24075,84.83224,2019-03-22,1
27.89045,82.20152,2019-04-27,1
27.42877,84.54379,2023-04-19,1
27.97761,82.02045,2024-04-20,1
28.44202,81.61136,2016-04-18,1
29.019,83.949,2013-06-21 00:00:00,0
29.86657,80.81467,2022-12-22,1
28.3134,86.4816,2024-10-17 00:00:00,0
30.0984,85.2795,2024-05-04 00:00:00,0
27.41676,84.59361,2024-04-01,1
27.2246,85.84716,2023-03-07,1
28.22678,81.90856,2021-03-21,1
28.2564,81.6432,2015-01-09 00:00:00,0
29.57644,82.26212,2021-04-10,1
27.4373,88.1726,2019-06-16 00:00:00,0
28.1062,87.7897,2012-07-02 00:00:00,0
27.61956,83.88899,2018-04-15,1
27.40574,84.71408,2023-04-12,1
26.6152,80.5033,2024-01-27 00:00:00,0
27.4752,88.5296,2023-11-30 00:00:00,0
29.78865,80.81154,2015-05-29,1
27.72647,83.48566,2024-04-25,1
27.35031,84.79124,2021-03-26,1
27.3489,80.1932,2018-01-10 00:00:00,0
27.44951,84.45884,2016-03-19,1
29.2373,85.4129,2023-01-07 00:00:00,0
28.8412,87.7674,2020-09-24 00:00:00,0
30.3742,82.044,2024-10-27 00:00:00,0
29.86119,81.27106,2015-12-05,1
29.10227,82.05123,2016-04-25,1
27.02,81.2009,2014-02-13 00:00:00,0
29.75678,81.74619,2016-05-02,1
28.53589,83.66806,2025-01-19,1
27.89405,85.74919,2024-04-25,1
27.1146,83.5091,2015-01-06 00:00:00,0
27.5725,87.5485,2013-01-03 00:00:00,0
28.8527,81.075,2014-08-21 00:00:00,0
28.83287,80.71053,2024-04-25,1
29.83391,82.12997,2016-01-01,1
29.6527,86.1671,2013-03-24 00:00:00,0
26.98824,86.70176,2023-06-06,1
27.8003,84.6624,2024-04-08 00:00:00,0
29.49783,82.28478,2024-01-13,1
28.53855,81.96293,2021-04-14,1
27.7822,80.108,2020-12-11 00:00:00,0
27.24018,85.1887,2017-04-12,1
28.687,81.98041,2016-04-14,1
28.55218,81.46489,2016-04-10,1
27.00341,85.95644,2019-03-22,1
28.9884,88.0668,2021-05-27 00:00:00,0
29.5338,80.2815,2018-04-19 00:00:00,0
29.0392,87.2323,2017-11-24 00:00:00,0
26.8932,89.4694,2016-11-15 00:00:00,0
27.7311,85.58479,2023-04-18,1
28.69846,82.6834,2016-04-11,1
26.8296,82.6483,2012-02-26 00:00:00,0
29.1104,88.6941,2013-09-10 00:00:00,0
27.5043,84.00636,2024-04-20,1
28.82121,81.21608,2017-04-26,1
29.3256,85.784,2019-03-04 00:00:00,0
28.91397,80.60423,2014-05-20,1
30.3097,86.198,2021-12-18 00:00:00,0
29.02555,80.3233,2014-05-20,1
28.9311,84.8962,2016-12-15 00:00:00,0
27.0813,84.2353,2021-11-23 00:00:00,0
27.2478,89.0124,2016-02-07 00:00:00,0
27.9261,84.4786,2023-04-11 00:00:00,0
27.7932,82.3679,2015-05-17 00:00:00,0
29.441,86.41,2016-09-03 00:00:00,0
28.931,84.4725,2018-06-28 00:00:00,0
28.47872,81.95482,2021-03-19,1
27.54362,83.39645,2023-11-07,1
27.62272,85.68826,2024-04-04,1
30.0742,86.6442,2017-08-14 00:00:00,0
27.62185,83.03558,2019-04-27,1
30.2478,88.6069,2023-06-11 00:00:00,0
27.5912,81.5481,2019-01-30 00:00:00,0
27.21886,84.68088,2025-04-29,1
30.0226,84.7441,2022-04-21 00:00:00,0
29.66047,81.30449,2025-01-31,1
27.91796,82.85751,2021-04-05,1
27.0538,83.5535,2012-05-12 00:00:00,0
28.8786,80.8853,2017-02-02 00:00:00,0
27.8553,84.63911,2016-04-27,1
27.2814,85.9099,2020-09-21 00:00:00,0
26.5788,80.4157,2017-03-27 00:00:00,0
27.2681,82.4214,2020-02-09 00:00:00,0
28.6401,85.0354,2023-12-25 00:00:00,0
27.45,88.0728,2013-05-30 00:00:00,0
27.7937,82.37642,2014-04-25,1
27.91724,82.75397,2023-04-23,1
29.1999,82.5788,2017-02-01 00:00:00,0
28.98065,80.48462,2022-04-25,1
27.32047,84.77569,2024-04-21,1
27.61216,84.81788,2014-04-25,1
27.11621,85.715,2019-03-23,1
28.1438,87.0958,2024-06-03 00:00:00,0
26.9668,80.5563,2013-08-05 00:00:00,0
27.86463,82.19783,2024-04-07,1
26.4926,86.8131,2024-04-05 00:00:00,0
29.00254,81.64721,2021-03-31,1
28.3289,86.3352,2020-09-19 00:00:00,0
27.34782,86.45964,2016-04-22,1
30.0113,87.7564,2024-03-22 00:00:00,0
28.96769,81.90531,2018-01-11,1
27.49911,84.69559,2022-04-16,1
30.1389,82.6791,2023-02-25 00:00:00,0
27.63502,84.94244,2016-04-12,1
28.45076,81.47612,2024-04-20,1
26.72449,86.88253,2024-03-17,1
27.16608,86.75042,2022-03-27,1
27.78454,83.21475,2023-04-17,1
29.1946,80.35236,2014-05-15,1
27.83112,82.2011,2021-04-10,1
26.88038,86.29391,2022-03-25,1
28.3441,84.0922,2022-03-18 00:00:00,0
29.09632,80.40958,2024-04-18,1
27.8773,85.4693,2019-06-30 00:00:00,0
30.0733,83.7258,2016-01-26 00:00:00,0
29.1458,86.4432,2012-02-20 00:00:00,0
28.2007,85.9783,2013-09-28 00:00:00,0
26.95228,87.62849,2021-04-05,1
30.077,80.8603,2013-07-15 00:00:00,0
27.0569,88.5724,2014-05-07 00:00:00,0
29.73273,81.31547,2018-01-20,1
28.37898,82.27773,2022-06-04,1
28.13347,83.47679,2021-04-27,1
29.0343,85.4575,2021-07-02 00:00:00,0
27.6868,86.0754,2015-07-10 00:00:00,0
27.21128,86.25478,2014-04-22,1
30.0474,88.0964,2018-04-20 00:00:00,0
29.1619,83.287,2015-01-19 00:00:00,0
26.4974,87.0041,2013-02-10 00:00:00,0
27.12145,85.94085,2014-03-31,1
26.875,83.5557,2023-01-28 00:00:00,0
27.8933,85.2508,2018-07-07 00:00:00,0
27.3561,83.678,2024-03-19 00:00:00,0
