latitude,longitude,acq_date,fire_occurred
27.2125,84.6338,2014-11-10 00:00:00,0
28.3316,89.1502,2013-06-02 00:00:00,0
29.6072,83.0546,2022-10-17 00:00:00,0
26.70204,86.6899,2014-03-30,1
28.7552,87.6042,2015-04-28 00:00:00,0
27.6337,87.4762,2012-11-20 00:00:00,0
27.62504,83.61627,2017-04-14,1
28.2079,86.6632,2021-05-29 00:00:00,0
28.14108,83.00081,2023-04-08,1
30.4802,84.1429,2023-12-31 00:00:00,0
27.94156,83.48775,2024-04-06,1
30.4739,80.889,2020-10-07 00:00:00,0
27.71989,83.36765,2016-04-07,1
30.1413,82.4348,2014-05-18 00:00:00,0
29.6391,83.1036,2017-03-21 00:00:00,0
27.41527,85.23939,2023-04-12,1
27.40286,84.56008,2020-04-10,1
29.6126,82.1791,2019-06-29 00:00:00,0
28.75823,81.72121,2021-04-02,1
27.0333,84.238,2016-03-12 00:00:00,0
27.51809,84.34315,2021-04-02,1
27.095,81.0598,2018-05-25 00:00:00,0
29.492,88.6651,2015-11-13 00:00:00,0
26.7689,84.3777,2015-02-02 00:00:00,0
26.8123,85.1745,2017-03-31 00:00:00,0
27.7715,83.0346,2023-01-25 00:00:00,0
28.48839,81.47476,2019-05-13,1
27.92228,82.82021,2016-04-24,1
28.2667,81.4952,2013-11-19 00:00:00,0
28.7485,88.7268,2023-09-28 00:00:00,0
26.6903,82.7944,2023-09-01 00:00:00,0
28.9615,87.3797,2021-06-14 00:00:00,0
27.54303,84.17139,2016-04-13,1
27.08499,84.91763,2014-04-25,1
29.07137,80.72783,2021-04-03,1
28.50484,83.50259,2016-03-21,1
27.5714,84.8489,2020-10-24 00:00:00,0
27.25143,84.75013,2021-04-13,1
26.3798,86.7573,2023-11-05 00:00:00,0
26.89961,87.00732,2016-03-21,1
28.8784,81.36459,2016-05-01,1
27.1313,81.9645,2014-09-05 00:00:00,0
27.4831,83.90279,2021-04-10,1
28.1087,80.8212,2013-02-07 00:00:00,0
28.84696,81.51251,2025-04-27,1
27.3665,88.1422,2015-12-23 00:00:00,0
28.67487,82.1562,2018-05-27,1
28.3777,85.16,2024-01-03 00:00:00,0
27.43306,87.50718,2017-04-10,1
29.4328,80.92722,2016-04-21,1
26.80204,86.80234,2020-04-04,1
28.2467,83.4268,2017-09-21 00:00:00,0
26.69619,86.57403,2023-04-25,1
27.89437,82.58544,2016-03-22,1
28.55753,81.31723,2024-04-25,1
28.1045,85.2003,2016-02-04 00:00:00,0
28.0186,83.11676,2021-04-27,1
27.62222,83.74409,2022-04-16,1
27.31423,85.54594,2024-04-25,1
28.67061,80.7424,2023-05-23,1
26.66427,86.76689,2021-03-29,1
28.31452,81.6167,2021-04-01,1
29.20579,81.03372,2016-04-11,1
28.99109,80.76362,2021-04-27,1
28.39867,81.4615,2016-04-09,1
28.59053,81.34308,2019-05-08,1
28.16206,81.90815,2016-04-09,1
28.4065,84.3022,2018-03-13 00:00:00,0
27.3712,82.0963,2021-07-04 00:00:00,0
29.9457,84.7373,2012-01-20 00:00:00,0
28.13628,83.12163,2021-04-09,1
26.673,87.1322,2015-05-02 00:00:00,0
26.7668,82.3346,2022-06-09 00:00:00,0
29.2796,87.9512,2022-11-04 00:00:00,0
27.6981,84.00356,2024-04-08,1
27.0945,81.8309,2020-08-18 00:00:00,0
28.51875,80.98967,2025-05-02,1
27.8004,88.1896,2020-11-30 00:00:00,0
28.89504,81.38808,2016-04-11,1
28.5681,82.04453,2021-04-15,1
30.089,85.9162,2017-01-20 00:00:00,0
29.8141,84.0605,2014-05-05 00:00:00,0
27.71936,84.23504,2014-04-21,1
27.71218,82.75729,2021-04-03,1
27.96096,82.45268,2017-04-01,1
28.5658,83.5579,2015-05-09 00:00:00,0
28.52275,81.46425,2023-05-20,1
27.66157,86.55733,2023-01-16,1
27.49241,83.95953,2023-04-22,1
29.898,85.4691,2024-03-25 00:00:00,0
28.4205,82.184,2023-06-23 00:00:00,0
29.11061,82.30541,2021-11-03,1
27.94791,85.14563,2021-04-03,1
27.42353,85.53258,2021-04-02,1
27.13603,87.63794,2025-03-31,1
28.14425,82.05413,2014-04-17,1
29.4911,86.099,2015-07-03 00:00:00,0
27.73821,83.16959,2014-04-10,1
27.18046,85.395,2016-04-10,1
27.7789,85.367,2024-10-03 00:00:00,0
27.70221,83.58077,2017-04-11,1
29.8007,87.6933,2023-12-21 00:00:00,0
28.10909,81.96912,2024-04-17,1
29.52605,81.69949,2013-12-29,1
30.4672,86.7241,2012-04-15 00:00:00,0
29.17076,81.25314,2023-05-14,1
29.8212,80.77021,2016-04-12,1
