latitude,longitude,acq_date,fire_occurred
27.9713,80.2387,2024-03-05 00:00:00,0
28.62493,81.55849,2022-04-26,1
28.90144,80.45156,2019-05-13,1
30.1034,80.2212,2018-04-22 00:00:00,0
27.89161,84.1229,2025-04-24,1
29.5572,89.4694,2016-10-09 00:00:00,0
28.8015,80.7723,2024-02-10 00:00:00,0
27.2511,85.2369,2013-09-01 00:00:00,0
28.22814,82.67894,2024-04-22,1
28.12538,84.6273,2023-03-30,1
28.27586,81.56908,2021-04-20,1
27.3506,81.6402,2015-10-22 00:00:00,0
27.7349,88.9947,2017-09-30 00:00:00,0
26.7906,87.847,2022-09-21 00:00:00,0
29.218,84.6784,2012-05-13 00:00:00,0
29.4837,88.0155,2013-07-04 00:00:00,0
28.45352,81.94707,2024-04-09,1
29.6301,87.923,2024-01-17 00:00:00,0
28.9465,83.618,2013-09-27 00:00:00,0
27.92049,82.4501,2022-04-26,1
27.79159,82.86483,2024-04-15,1
27.83358,82.77744,2016-04-09,1
28.264,82.3254,2013-04-23 00:00:00,0
28.7088,82.14061,2022-04-25,1
29.8966,80.3436,2015-10-04 00:00:00,0
26.7345,81.4841,2015-01-26 00:00:00,0
28.0135,87.1649,2013-07-22 00:00:00,0
28.91316,80.29049,2025-04-07,1
30.2071,86.3683,2018-09-09 00:00:00,0
27.89246,82.23902,2024-04-13,1
29.8522,84.2171,2024-07-14 00:00:00,0
28.71869,81.44562,2023-06-10,1
27.33651,84.82769,2016-04-08,1
28.393,81.41805,2019-05-08,1
27.0,84.4931,2014-02-15 00:00:00,0
29.0446,84.1873,2012-01-08 00:00:00,0
29.9536,87.4236,2024-07-10 00:00:00,0
27.2958,80.924,2012-11-21 00:00:00,0
29.5932,87.3109,2023-06-21 00:00:00,0
28.33168,81.60388,2024-04-11,1
29.0803,86.1196,2021-06-08 00:00:00,0
27.57596,83.78538,2017-04-28,1
26.83056,86.72637,2020-04-10,1
27.4691,88.0991,2014-02-06 00:00:00,0
27.67872,85.04804,2016-04-07,1
30.2479,84.1396,2015-12-21 00:00:00,0
29.14632,80.73325,2014-04-30,1
28.73503,80.49077,2014-04-14,1
30.3261,84.3084,2019-09-05 00:00:00,0
28.96531,80.59779,2016-04-26,1
28.96924,80.60754,2016-04-26,1
26.95811,85.99828,2025-03-19,1
27.50228,84.64143,2016-04-09,1
28.0853,87.5632,2022-03-04 00:00:00,0
28.99494,82.2534,2023-03-06,1
28.4064,81.3495,2015-08-04 00:00:00,0
28.6383,89.4125,2020-09-26 00:00:00,0
26.7333,80.4811,2024-01-18 00:00:00,0
28.38692,82.04792,2014-05-15,1
28.5418,85.9683,2015-03-26 00:00:00,0
27.92517,81.90948,2021-04-05,1
27.09955,85.88819,2016-03-19,1
28.32576,81.55522,2014-04-14,1
27.6259,83.8875,2017-04-18 00:00:00,0
29.4084,80.1785,2012-11-12 00:00:00,0
28.93232,80.69807,2021-03-24,1
28.3503,81.87963,2022-04-20,1
29.8966,87.5799,2020-01-26 00:00:00,0
28.45133,84.91044,2024-01-14,1
26.7095,88.5157,2017-08-13 00:00:00,0
28.05439,83.2853,2024-05-01,1
27.7504,85.9449,2015-05-24 00:00:00,0
28.83146,81.31947,2025-04-24,1
27.48369,85.96486,2021-02-23,1
27.82025,84.70963,2025-04-23,1
